,cep,cidade,uf,cep_5_digitos
8521,85168970,Marquinho,PR,85168
8522,95560990,Torres,RS,95560
8523,55042290,Caruaru,PE,55042
8524,75190970,Leopoldo de Bulhões,GO,75190
8525,21665001,Rio de Janeiro,RJ,21665
8526,18134240,São Roque,SP,18134
8527,73370995,Brasília,DF,73370
8528,24917505,Maricá,RJ,24917
8529,96270970,Mostardas,RS,96270
8530,33821435,Ribeirão das Neves,MG,33821
8531,54786725,Camaragibe,PE,54786
8532,87535971,Xambrê,PR,87535
8533,08430810,São Paulo,SP,08430
8534,30622056,Belo Horizonte,MG,30622
8535,72016606,Brasília,DF,72016
8536,14405252,Franca,SP,14405
8537,91786701,Porto Alegre,RS,91786
8538,44010050,Feira de Santana,BA,44010
8539,60055364,Fortaleza,CE,60055
8540,78453970,Santa Rita do Trivelato,MT,78453
8541,79086111,Campo Grande,MS,79086
8542,85727970,Pinhal de São Bento,PR,85727
8543,13871160,São João da Boa Vista,SP,13871
8544,89249970,Itapoá,SC,89249
8545,78040020,Cuiabá,MT,78040
8546,93120270,São Leopoldo,RS,93120
8547,85803483,Cascavel,PR,85803
8548,27520172,Resende,RJ,27520
8549,81730010,Curitiba,PR,81730
8550,76824246,Porto Velho,RO,76824
8551,64069405,Teresina,PI,64069
8552,22280070,Rio de Janeiro,RJ,22280
8553,76965630,Cacoal,RO,76965
8554,26110010,Belford Roxo,RJ,26110
8555,33171014,Santa Luzia,MG,33171
8556,62570970,Bela Cruz,CE,62570
8557,64150970,Matias Olímpio,PI,64150
8558,85866060,Foz do Iguaçu,PR,85866
8559,88517000,Lages,SC,88517
8560,27283780,Volta Redonda,RJ,27283
8561,26270053,Nova Iguaçu,RJ,26270
8562,42706030,Lauro de Freitas,BA,42706
8563,69400350,Manacapuru,AM,69400
8564,27285030,Volta Redonda,RJ,27285
8565,08726060,Mogi das Cruzes,SP,08726
8566,32671104,Betim,MG,32671
8567,78550246,Sinop,MT,78550
8568,19590970,Taciba,SP,19590
8569,14802362,Araraquara,SP,14802
8570,76967211,Cacoal,RO,76967
8571,65570970,Araioses,MA,65570
8572,64170970,Joaquim Pires,PI,64170
8573,57680970,Boca da Mata,AL,57680
8574,40421704,Salvador,BA,40421
8575,17514881,Marília,SP,17514
8576,70719999,Brasília,DF,70719
8577,91570730,Porto Alegre,RS,91570
8578,90245324,Porto Alegre,RS,90245
8579,65924970,Vila Nova dos Martírios,MA,65924
8580,75133030,Anápolis,GO,75133
8581,21625001,Rio de Janeiro,RJ,21625
8582,76961770,Cacoal,RO,76961
8583,96204040,Rio Grande,RS,96204
8584,37177970,Guapé,MG,37177
8585,76875830,Ariquemes,RO,76875
8586,76964418,Cacoal,RO,76964
8587,78550534,Sinop,MT,78550
8588,58380971,Ingá,PB,58380
8589,72803310,Luziânia,GO,72803
8590,35688970,Santa Terezinha de Minas,MG,35688
8591,95911430,Lajeado,RS,95911
8592,62106500,Bilheira,CE,62106
8593,36275970,Senhora dos Remédios,MG,36275
8594,78716440,Rondonópolis,MT,78716
8595,34800990,Caeté,MG,34800
8596,79097430,Campo Grande,MS,79097
8597,12509325,Guaratinguetá,SP,12509
8598,69120970,Itapiranga,AM,69120
8599,35267970,Central de Santa Helena,MG,35267
8600,76824515,Porto Velho,RO,76824
8601,37470972,São Lourenço,MG,37470
8602,68010242,Santarém,PA,68010
8603,65907505,Imperatriz,MA,65907
8604,18202220,Itapetininga,SP,18202
8605,79106361,Campo Grande,MS,79106
8606,60862370,Fortaleza,CE,60862
8607,76821409,Porto Velho,RO,76821
8608,72546200,Brasília,DF,72546
8609,89072125,Blumenau,SC,89072
8610,86807050,Apucarana,PR,86807
8611,53402030,Paulista,PE,53402
8612,59618031,Mossoró,RN,59618
8613,63906000,Quixadá,CE,63906
8614,69921437,Rio Branco,AC,69921
8615,54430030,Jaboatão dos Guararapes,PE,54430
8616,13416530,Piracicaba,SP,13416
8617,20770145,Rio de Janeiro,RJ,20770
8618,71710036,Brasília,DF,71710
8619,15080010,São José do Rio Preto,SP,15080
8620,70353500,Brasília,DF,70353
8621,76690000,Guaraíta,GO,76690
8622,32611108,Betim,MG,32611
8623,40394330,Salvador,BA,40394
8624,13253548,Itatiba,SP,13253
8625,76500000,Santa Terezinha de Goiás,GO,76500
8626,17370162,Santa Maria da Serra,SP,17370
8627,89246970,Itapocu,SC,89246
8628,60356415,Fortaleza,CE,60356
8629,35663700,Pará de Minas,MG,35663
8630,41110900,Salvador,BA,41110
8631,70648002,Brasília,DF,70648
8632,73030030,Brasília,DF,73030
8633,83590970,Doutor Ulysses,PR,83590
8634,99900970,Getúlio Vargas,RS,99900
8635,77380970,Pindorama do Tocantins,TO,77380
8636,77560970,Brejinho de Nazaré,TO,77560
8637,07944120,Francisco Morato,SP,07944
8638,16130970,Santo Antônio do Aracanguá,SP,16130
8639,55606801,Vitória de Santo Antão,PE,55606
8640,38446120,Araguari,MG,38446
8641,90001970,Porto Alegre,RS,90001
8642,60835012,Fortaleza,CE,60835
8643,46740970,Boninal,BA,46740
8644,76824098,Porto Velho,RO,76824
8645,95783990,Pareci Novo,RS,95783
8646,24923710,Maricá,RJ,24923
8647,31060425,Belo Horizonte,MG,31060
8648,65025433,São Luís,MA,65025
8649,35660552,Pará de Minas,MG,35660
8650,21380245,Rio de Janeiro,RJ,21380
8651,72261000,Brasília,DF,72261
8652,57046338,Maceió,AL,57046
8653,95726971,Coronel Pilar,RS,95726
8654,48405970,Banzaê,BA,48405
8655,81730040,Curitiba,PR,81730
8656,99380971,São José do Herval,RS,99380
8657,08696240,Suzano,SP,08696
8658,74395250,Goiânia,GO,74395
8659,65195970,Santo Amaro do Maranhão,MA,65195
8660,57940970,São Miguel dos Milagres,AL,57940
8661,58588970,Coxixola,PB,58588
8662,94065110,Gravataí,RS,94065
8663,48930970,Curaçá,BA,48930
8664,68585971,Nova Ipixuna,PA,68585
8665,48850970,Itiúba,BA,48850
8666,27512180,Resende,RJ,27512
8667,57210990,Piaçabuçu,AL,57210
8668,86706000,Arapongas,PR,86706
8669,76808391,Porto Velho,RO,76808
8670,64795970,Caracol,PI,64795
8671,09190510,Santo André,SP,09190
8672,65555970,Santana do Maranhão,MA,65555
8673,44245970,Conceição do Jacuípe,BA,44245
8674,37580970,Monte Sião,MG,37580
8675,49060275,Aracaju,SE,49060
8676,38010000,Uberaba,MG,38010
8677,32665708,Betim,MG,32665
8678,13388071,Nova Odessa,SP,13388
8679,37653970,Monte Verde,MG,37653
8680,35190970,Iapu,MG,35190
8681,53416556,Paulista,PE,53416
8682,36419970,Lobo Leite,MG,36419
8683,23092001,Rio de Janeiro,RJ,23092
8684,35498970,Jeceaba,MG,35498
8685,12423449,Pindamonhangaba,SP,12423
8686,37264970,Ribeirão Vermelho,MG,37264
8687,13480755,Limeira,SP,13480
8688,12507330,Guaratinguetá,SP,12507
8689,70845500,Brasília,DF,70845
8690,39150970,Serro,MG,39150
8691,60349290,Fortaleza,CE,60349
8692,62460970,Uruoca,CE,62460
8693,17017000,Bauru,SP,17017
8694,60170055,Fortaleza,CE,60170
8695,81530440,Curitiba,PR,81530
8696,58289971,Cuité de Mamanguape,PB,58289
8697,13348503,Indaiatuba,SP,13348
8698,36501068,Ubá,MG,36501
8699,24473295,São Gonçalo,RJ,24473
8700,87503970,Umuarama,PR,87503
8701,65914340,Imperatriz,MA,65914
8702,11730970,Mongaguá,SP,11730
8703,85865060,Foz do Iguaçu,PR,85865
8704,70620000,Brasília,DF,70620
8705,82810000,Curitiba,PR,82810
8706,26587530,Mesquita,RJ,26587
8707,25886990,Nossa Senhora da Aparecida,RJ,25886
8708,63031105,Juazeiro do Norte,CE,63031
8709,57038016,Maceió,AL,57038
8710,65086092,São Luís,MA,65086
8711,90027900,Porto Alegre,RS,90027
8712,76821408,Porto Velho,RO,76821
8713,76824032,Porto Velho,RO,76824
8714,16023020,Araçatuba,SP,16023
8715,18047902,Sorocaba,SP,18047
8716,89165472,Rio do Sul,SC,89165
8717,78860970,Nova Brasilândia,MT,78860
8718,98200970,Ibirubá,RS,98200
8719,22271070,Rio de Janeiro,RJ,22271
8720,41301635,Salvador,BA,41301
8721,77590970,Ponte Alta do Tocantins,TO,77590
8722,83707065,Araucária,PR,83707
8723,21380246,Rio de Janeiro,RJ,21380
8724,75610000,Joviânia,GO,75610
8725,32315000,Contagem,MG,32315
8726,33823000,Ribeirão das Neves,MG,33823
8727,69316274,Boa Vista,RR,69316
8728,86848971,Rio Branco do Ivaí,PR,86848
8729,95555970,Capão da Canoa,RS,95555
8730,09430000,Ribeirão Pires,SP,09430
8731,76824180,Porto Velho,RO,76824
8732,06654140,Itapevi,SP,06654
8733,11666790,Caraguatatuba,SP,11666
8734,24420005,São Gonçalo,RJ,24420
8735,88330345,Balneário Camboriú,SC,88330
8736,69918466,Rio Branco,AC,69918
8737,59090145,Natal,RN,59090
8738,78552081,Sinop,MT,78552
8739,22710112,Rio de Janeiro,RJ,22710
8740,31840292,Belo Horizonte,MG,31840
8741,24020150,Niterói,RJ,24020
8742,25924223,Magé,RJ,25924
8743,74223911,Goiânia,GO,74223
8744,20211260,Rio de Janeiro,RJ,20211
8745,86780970,Flórida,PR,86780
8746,93611550,Estância Velha,RS,93611
8747,76820574,Porto Velho,RO,76820
8748,85145972,Foz do Jordão,PR,85145
8749,51150004,Recife,PE,51150
8750,76813248,Porto Velho,RO,76813
8751,72150770,Brasília,DF,72150
8752,29031848,Vitória,ES,29031
8753,79044580,Campo Grande,MS,79044
8754,85870785,Foz do Iguaçu,PR,85870
8755,42850990,Dias D'Ávila,BA,42850
8756,26220060,Nova Iguaçu,RJ,26220
8757,87920970,Santa Cruz de Monte Castelo,PR,87920
8758,26260045,Nova Iguaçu,RJ,26260
8759,72015015,Brasília,DF,72015
8760,79064372,Campo Grande,MS,79064
8761,25260166,Duque de Caxias,RJ,25260
8762,31050132,Belo Horizonte,MG,31050
8763,18180971,Tapiraí,SP,18180
8764,19275970,Euclides da Cunha Paulista,SP,19275
8765,41920900,Salvador,BA,41920
8766,89897970,São João do Oeste,SC,89897
8767,76824246,Porto Velho,RO,76824
8768,12327650,Jacareí,SP,12327
8769,88015170,Florianópolis,SC,88015
8770,63220970,Caririaçu,CE,63220
8771,09607020,São Bernardo do Campo,SP,09607
8772,18119416,Votorantim,SP,18119
8773,56800970,Afogados da Ingazeira,PE,56800
8774,50830560,Recife,PE,50830
8775,89124992,Benedito Novo,SC,89124
8776,44075185,Feira de Santana,BA,44075
8777,64455970,Barro Duro,PI,64455
8778,58540970,Sumé,PB,58540
8779,25665136,Petrópolis,RJ,25665
8780,96825700,Santa Cruz do Sul,RS,96825
8781,59790970,Governador Dix-Sept Rosado,RN,59790
8782,83221680,Paranaguá,PR,83221
8783,59320970,Timbaúba dos Batistas,RN,59320
8784,68620970,Viseu,PA,68620
8785,62160970,Coreaú,CE,62160
8786,29770970,Mantenópolis,ES,29770
8787,62530970,Miraíma,CE,62530
8788,76987064,Vilhena,RO,76987
8789,61902025,Maracanaú,CE,61902
8790,89068002,Blumenau,SC,89068
8791,37596970,Albertina,MG,37596
8792,53443111,Paulista,PE,53443
8793,64898970,Pajeú do Piauí,PI,64898
8794,63260970,Brejo Santo,CE,63260
8795,35815970,São Sebastião do Rio Preto,MG,35815
8796,64460970,Água Branca,PI,64460
8797,63580970,Jucás,CE,63580
8798,82310000,Curitiba,PR,82310
8799,35435972,Rosário do Pontal,MG,35435
8800,76824107,Porto Velho,RO,76824
8801,83703265,Araucária,PR,83703
8802,57200971,Penedo,AL,57200
8803,68710970,Maracanã,PA,68710
8804,35530973,Cláudio,MG,35530
8805,12513570,Guaratinguetá,SP,12513
8806,25725073,Petrópolis,RJ,25725
8807,89025471,Blumenau,SC,89025
8808,65053570,São Luís,MA,65053
8809,79830220,Dourados,MS,79830
8810,09666080,São Bernardo do Campo,SP,09666
8811,30881202,Belo Horizonte,MG,30881
8812,26980970,Avelar,RJ,26980
8813,33903060,Ribeirão das Neves,MG,33903
8814,25730745,Petrópolis,RJ,25730
8815,52121211,Recife,PE,52121
8816,88705001,Tubarão,SC,88705
8817,51220201,Recife,PE,51220
8818,45602696,Itabuna,BA,45602
8819,17123012,Agudos,SP,17123
8820,17502242,Marília,SP,17502
8821,47802366,Barreiras,BA,47802
8822,27580971,Itatiaia,RJ,27580
8823,18025410,Sorocaba,SP,18025
8824,71825300,Brasília,DF,71825
8825,72313000,Brasília,DF,72313
8826,63903552,Quixadá,CE,63903
8827,54515535,Cabo de Santo Agostinho,PE,54515
8828,14403374,Franca,SP,14403
8829,58010400,João Pessoa,PB,58010
8830,60732548,Fortaleza,CE,60732
8831,31365743,Belo Horizonte,MG,31365
8832,64046150,Teresina,PI,64046
8833,89266383,Jaraguá do Sul,SC,89266
8834,65049010,São Luís,MA,65049
8835,26480162,Japeri,RJ,26480
8836,31035512,Belo Horizonte,MG,31035
8837,28614230,Nova Friburgo,RJ,28614
8838,76962000,Cacoal,RO,76962
8839,72805050,Luziânia,GO,72805
8840,98781116,Santa Rosa,RS,98781
8841,31555400,Belo Horizonte,MG,31555
8842,76824530,Porto Velho,RO,76824
8843,08674360,Suzano,SP,08674
8844,61777540,Eusébio,CE,61777
8845,09290000,Santo André,SP,09290
8846,13189880,Hortolândia,SP,13189
8847,99042050,Passo Fundo,RS,99042
8848,12050225,Taubaté,SP,12050
8849,21615332,Rio de Janeiro,RJ,21615
8850,35661872,Pará de Minas,MG,35661
8851,23545490,Rio de Janeiro,RJ,23545
8852,41745902,Salvador,BA,41745
8853,76810200,Porto Velho,RO,76810
8854,95703364,Bento Gonçalves,RS,95703
8855,55605181,Vitória de Santo Antão,PE,55605
8856,26180340,Belford Roxo,RJ,26180
8857,74927100,Aparecida de Goiânia,GO,74927
8858,28941326,São Pedro da Aldeia,RJ,28941
8859,49026106,Aracaju,SE,49026
8860,43815370,Candeias,BA,43815
8861,76813100,Porto Velho,RO,76813
8862,60182324,Fortaleza,CE,60182
8863,97040000,Santa Maria,RS,97040
8864,68926048,Santana,AP,68926
8865,97545070,Alegrete,RS,97545
8866,11703270,Praia Grande,SP,11703
8867,27280220,Volta Redonda,RJ,27280
8868,25914213,Magé,RJ,25914
8869,79113326,Campo Grande,MS,79113
8870,17500030,Marília,SP,17500
8871,88501065,Lages,SC,88501
8872,86044768,Londrina,PR,86044
8873,86805250,Apucarana,PR,86805
8874,66015255,Belém,PA,66015
8875,13023075,Campinas,SP,13023
8876,17533130,Marília,SP,17533
8877,89040006,Blumenau,SC,89040
8878,42840464,Camaçari,BA,42840
8879,41505045,Salvador,BA,41505
8880,74926020,Aparecida de Goiânia,GO,74926
8881,25251036,Duque de Caxias,RJ,25251
8882,36090185,Juiz de Fora,MG,36090
8883,36305308,São João Del Rei,MG,36305
8884,28013601,Campos dos Goytacazes,RJ,28013
8885,29187000,Praia Grande,ES,29187
8886,95925970,Progresso,RS,95925
8887,98919971,Nova Candelária,RS,98919
8888,96160970,Capão do Leão,RS,96160
8889,75230000,Cristianópolis,GO,75230
8890,78243970,Nova Lacerda,MT,78243
8891,51020001,Recife,PE,51020
8892,04746100,São Paulo,SP,04746
8893,82320690,Curitiba,PR,82320
8894,32040025,Contagem,MG,32040
8895,64062901,Teresina,PI,64062
8896,88807172,Criciúma,SC,88807
8897,21910086,Rio de Janeiro,RJ,21910
8898,38748596,Patrocínio,MG,38748
8899,87750970,Alto Paraná,PR,87750
8900,84150970,São João do Triunfo,PR,84150
8901,85945971,Tupãssi,PR,85945
8902,98540970,Miraguaí,RS,98540
8903,87690970,Jardim Olinda,PR,87690
8904,86320970,Congonhinhas,PR,86320
8905,15120970,Neves Paulista,SP,15120
8906,85929970,São Pedro do Iguaçu,PR,85929
8907,83024970,São José dos Pinhais,PR,83024
8908,78595970,Apiacás,MT,78595
8909,18216970,Conceição,SP,18216
8910,58250970,Lagoa de Dentro,PB,58250
8911,55440970,Belém de Maria,PE,55440
8912,48700971,Serrinha,BA,48700
8913,58835970,Lagoa,PB,58835
8914,45480970,Mutuípe,BA,45480
8915,79060005,Campo Grande,MS,79060
8916,69920193,Rio Branco,AC,69920
8917,54430000,Jaboatão dos Guararapes,PE,54430
8918,46800970,Ruy Barbosa,BA,46800
8919,85806970,Cascavel,PR,85806
8920,16270970,Glicério,SP,16270
8921,46875970,Itatim,BA,46875
8922,55930970,Camutanga,PE,55930
8923,58695970,Desterro,PB,58695
8924,64745970,São Francisco de Assis do Piauí,PI,64745
8925,60182324,Fortaleza,CE,60182
8926,64778970,São Lourenço do Piauí,PI,64778
8927,59550992,João Câmara,RN,59550
8928,83707065,Araucária,PR,83707
8929,73950970,Alvorada do Norte,GO,73950
8930,59588970,Pedra Grande,RN,59588
8931,87208028,Cianorte,PR,87208
8932,76804142,Porto Velho,RO,76804
8933,59315970,Ipueira,RN,59315
8934,37498971,Cordislândia,MG,37498
8935,74140150,Goiânia,GO,74140
8936,18110005,Votorantim,SP,18110
8937,39240970,Joaquim Felício,MG,39240
8938,40483170,Salvador,BA,40483
8939,36512970,Tocantins,MG,36512
8940,76981111,Vilhena,RO,76981
8941,38307392,Ituiutaba,MG,38307
8942,78480970,Acorizal,MT,78480
8943,76828516,Porto Velho,RO,76828
8944,15600380,Fernandópolis,SP,15600
8945,76982042,Vilhena,RO,76982
8946,13525970,Águas de São Pedro,SP,13525
8947,95334970,Vila Flores,RS,95334
8948,15525970,Parisi,SP,15525
8949,13403843,Piracicaba,SP,13403
8950,22420002,Rio de Janeiro,RJ,22420
8951,98970970,Cândido Godói,RS,98970
8952,86860970,Jardim Alegre,PR,86860
8953,78180970,Santo Antônio do Leverger,MT,78180
8954,54525242,Cabo de Santo Agostinho,PE,54525
8955,68457010,Tucuruí,PA,68457
8956,56480970,Tacaratu,PE,56480
8957,88580970,Campo Belo do Sul,SC,88580
8958,42702902,Lauro de Freitas,BA,42702
8959,39955972,Itapiru,MG,39955
8960,39920970,Jordânia,MG,39920
8961,53900959,Ilha de Itamaracá,PE,53900
8962,44090228,Feira de Santana,BA,44090
8963,25807130,Três Rios,RJ,25807
8964,58770959,Coremas,PB,58770
8965,48620970,Glória,BA,48620
8966,30280020,Belo Horizonte,MG,30280
8967,05520200,São Paulo,SP,05520
8968,55410970,São Benedito do Sul,PE,55410
8969,96836400,Santa Cruz do Sul,RS,96836
8970,42708110,Lauro de Freitas,BA,42708
8971,63960970,Banabuiú,CE,63960
8972,36026500,Juiz de Fora,MG,36026
8973,56700970,São José do Egito,PE,56700
8974,91785669,Porto Alegre,RS,91785
8975,58260970,Serra da Raiz,PB,58260
8976,57580970,Major Isidoro,AL,57580
8977,65270970,Bacuri,MA,65270
8978,70391900,Brasília,DF,70391
8979,64835970,Rio Grande do Piauí,PI,64835
8980,22730000,Rio de Janeiro,RJ,22730
8981,80060090,Curitiba,PR,80060
8982,58058225,João Pessoa,PB,58058
8983,65140970,Presidente Juscelino,MA,65140
8984,65704970,Bom Lugar,MA,65704
8985,29031800,Vitória,ES,29031
8986,30590002,Belo Horizonte,MG,30590
8987,88330290,Balneário Camboriú,SC,88330
8988,36664971,Angustura,MG,36664
8989,36923971,Luisburgo,MG,36923
8990,59162994,São José de Mipibu,RN,59162
8991,29650973,Santa Teresa,ES,29650
8992,41651115,Salvador,BA,41651
8993,56312270,Petrolina,PE,56312
8994,07724230,Caieiras,SP,07724
8995,38056620,Uberaba,MG,38056
8996,37405970,Monsenhor Paulo,MG,37405
8997,17202460,Jaú,SP,17202
8998,39628972,Comercinho,MG,39628
8999,63115490,Crato,CE,63115
9000,49087740,Aracaju,SE,49087
9001,38198970,Guaxima,MG,38198
9002,78555084,Sinop,MT,78555
9003,88330251,Balneário Camboriú,SC,88330
9004,39355972,São João da Lagoa,MG,39355
9005,79002929,Campo Grande,MS,79002
9006,74453386,Goiânia,GO,74453
9007,73063000,Brasília,DF,73063
9008,06384000,Carapicuíba,SP,06384
9009,60184190,Fortaleza,CE,60184
9010,09691060,São Bernardo do Campo,SP,09691
9011,28912010,Cabo Frio,RJ,28912
9012,60356412,Fortaleza,CE,60356
9013,41760100,Salvador,BA,41760
9014,60730243,Fortaleza,CE,60730
9015,66095225,Belém,PA,66095
9016,76820820,Porto Velho,RO,76820
9017,72725015,Brasília,DF,72725
9018,74984321,Aparecida de Goiânia,GO,74984
9019,63048245,Juazeiro do Norte,CE,63048
9020,60741215,Fortaleza,CE,60741
9021,82920327,Curitiba,PR,82920
9022,15501281,Votuporanga,SP,15501
9023,51160091,Recife,PE,51160
9024,13336744,Indaiatuba,SP,13336
9025,17057380,Bauru,SP,17057
9026,18279625,Tatuí,SP,18279
9027,23585050,Rio de Janeiro,RJ,23585
9028,55030511,Caruaru,PE,55030
9029,59104213,Natal,RN,59104
9030,13186410,Hortolândia,SP,13186
9031,11263850,Bertioga,SP,11263
9032,32600010,Betim,MG,32600
9033,69903340,Rio Branco,AC,69903
9034,69103280,Itacoatiara,AM,69103
9035,74691280,Goiânia,GO,74691
9036,30810605,Belo Horizonte,MG,30810
9037,23031125,Rio de Janeiro,RJ,23031
9038,77823650,Araguaína,TO,77823
9039,94100220,Gravataí,RS,94100
9040,79903374,Ponta Porã,MS,79903
9041,25903784,Magé,RJ,25903
9042,69317291,Boa Vista,RR,69317
9043,17030010,Bauru,SP,17030
9044,86192000,Cambé,PR,86192
9045,74463350,Goiânia,GO,74463
9046,75837597,Mineiros,GO,75837
9047,17475015,Lucianópolis,SP,17475
9048,65919435,Imperatriz,MA,65919
9049,25515420,São João de Meriti,RJ,25515
9050,95173000,Farroupilha,RS,95173
9051,26470370,Japeri,RJ,26470
9052,87509862,Umuarama,PR,87509
9053,16058044,Araçatuba,SP,16058
9054,13322115,Salto,SP,13322
9055,30411392,Belo Horizonte,MG,30411
9056,17521700,Marília,SP,17521
9057,15506005,Votuporanga,SP,15506
9058,38184544,Araxá,MG,38184
9059,76813838,Porto Velho,RO,76813
9060,29220401,Guarapari,ES,29220
9061,97065160,Santa Maria,RS,97065
9062,32242340,Contagem,MG,32242
9063,32655450,Betim,MG,32655
9064,74093250,Goiânia,GO,74093
9065,87307672,Campo Mourão,PR,87307
9066,54510500,Cabo de Santo Agostinho,PE,54510
9067,20535390,Rio de Janeiro,RJ,20535
9068,45829118,Eunápolis,BA,45829
9069,72800330,Luziânia,GO,72800
9070,74820120,Goiânia,GO,74820
9071,51190120,Recife,PE,51190
9072,27537800,Resende,RJ,27537
9073,15905084,Taquaritinga,SP,15905
9074,31310000,Belo Horizonte,MG,31310
9075,75910462,Rio Verde,GO,75910
9076,19860009,Cruzália,SP,19860
9077,08534345,Ferraz de Vasconcelos,SP,08534
9078,24412485,São Gonçalo,RJ,24412
9079,22630120,Rio de Janeiro,RJ,22630
9080,88816731,Criciúma,SC,88816
9081,30110028,Belo Horizonte,MG,30110
9082,76873172,Ariquemes,RO,76873
9083,08562000,Poá,SP,08562
9084,61913015,Maracanaú,CE,61913
9085,64077175,Teresina,PI,64077
9086,07985015,Francisco Morato,SP,07985
9087,66822480,Belém,PA,66822
9088,76829594,Porto Velho,RO,76829
9089,94850050,Alvorada,RS,94850
9090,30411250,Belo Horizonte,MG,30411
9091,99032030,Passo Fundo,RS,99032
9092,29303377,Cachoeiro de Itapemirim,ES,29303
9093,05532040,São Paulo,SP,05532
9094,12120065,Tremembé,SP,12120
9095,21381470,Rio de Janeiro,RJ,21381
9096,13567700,São Carlos,SP,13567
9097,04647020,São Paulo,SP,04647
9098,76988048,Vilhena,RO,76988
9099,91781200,Porto Alegre,RS,91781
9100,04953110,São Paulo,SP,04953
9101,23055001,Rio de Janeiro,RJ,23055
9102,68512040,Marabá,PA,68512
9103,31250175,Belo Horizonte,MG,31250
9104,85890970,Missal,PR,85890
9105,79800003,Dourados,MS,79800
9106,75600970,Goiatuba,GO,75600
9107,88830970,Morro da Fumaça,SC,88830
9108,87957970,Porto São José,PR,87957
9109,30140190,Belo Horizonte,MG,30140
9110,36048804,Juiz de Fora,MG,36048
9111,95360959,Paraí,RS,95360
9112,74590800,Goiânia,GO,74590
