,cep_5_digitos,lat,lon
743,35184,-19.5771395,-42.6436108
744,63400,-6.6065382,-39.0599487
745,86670,-22.618282,-51.967351
746,76630,-16.0205509,-49.8060341
747,66690,-1.45056,-48.4682453
748,36031,-21.7609533,-43.3501129
749,35412,-20.3132207,-43.7103544
750,28893,-22.5269448,-41.944972
751,72940,-16.1940946,-48.7067767
752,25025,-22.7896225,-43.309929
753,89222,-26.3044898,-48.8486726
754,21842,-22.9110137,-43.2093727
755,65037,-2.5295265,-44.2963942
756,56509,-8.415192,-37.057748
757,66080,-1.45056,-48.4682453
758,78540,-11.5057202,-54.8763166
759,12020,-23.031448,-45.5612792
760,12520,-22.8057839,-45.1908926
761,59805,-6.1172522,-37.8134573
762,44031,-12.2578934,-38.9598047
763,41334,-12.9822499,-38.4812772
764,55400,-8.6900588,-35.748470825
765,63220,-7.0417053,-39.2835527
766,79140,-21.4587274,-54.3760634
767,68535,-5.7423938,-48.3185533
768,75711,-18.1702546,-47.9447082
769,48700,-11.66199,-39.0034021
770,95937,-29.3818754,-52.1008021
771,14173,-21.1375782,-47.9913741
772,47160,-10.7196537,-44.0356021
773,75060,-16.3332828,-48.9525756
774,87309,-24.046329,-52.37802
775,73795,-13.7789573,-47.266894
776,58039,-7.1215981,-34.882028
777,36947,-19.928334,-41.693889
778,13835,-22.337512,-47.172927
779,58720,-7.0849073,-37.4433667
780,18145,-23.5304843,-47.1355473
781,47655,-13.6203918,-44.4693394
782,89817,-27.0737679,-52.7600034
783,67143,-1.374035,-48.4016623
784,24346,-22.8832371,-43.1154552
785,44033,-12.2578934,-38.9598047
786,74110,-16.680882,-49.2532691
787,11600,-23.8027866,-45.4070527
788,56870,-7.8362959,-38.1042617
789,09834,-23.7080345,-46.5506747
790,35200,-19.4917754,-41.0615603
791,05035,-23.5506507,-46.6333824
792,05527,-23.5506507,-46.6333824
793,35878,-19.0854535,-43.1392003
794,85604,-26.0790979,-53.0533527
795,31270,-19.9227318,-43.9450948
796,85862,-25.5401479,-54.5858139
797,42711,-12.89242,-38.3127691
798,60520,-3.7304512,-38.5217989
799,73045,-15.7934036,-47.8823172
800,52111,-8.0584933,-34.8848193
801,75053,-16.3332828,-48.9525756
802,58382,-7.253472,-35.669257
803,58208,-6.8962776,-35.5228851
804,71908,-15.7934036,-47.8823172
805,72240,-15.7934036,-47.8823172
806,82650,-25.4295963,-49.2712724
807,88450,-27.7156516,-49.308977975000005
808,85515,-26.0749256,-52.8348629
809,99495,-28.5668647,-52.8581637
810,07025,-23.4430602,-46.524459
811,18043,-23.5003451,-47.4582864
812,23098,-22.9110137,-43.2093727
813,37993,-20.6193382,-47.0577418
814,86660,-22.640225,-51.9031333
815,28928,-22.8804369,-42.0189227
816,96600,-31.398276,-52.6773522
817,63501,-6.361934,-39.2972233
818,04146,-23.5506507,-46.6333824
819,87830,-23.323146,-53.0712033
820,27253,-22.5225497,-44.1040128
821,56980,-8.1202103,-38.728459
822,26470,-22.6427642,-43.6533831
823,95568,-29.3698329,-49.8479971
824,31330,-19.9227318,-43.9450948
825,72316,-15.7934036,-47.8823172
826,89160,-27.2162607,-49.643654
827,96130,-31.6989618,-52.1558907
828,77850,-7.14669,-48.609135
829,74973,-16.8226769,-49.2452546
830,75940,-17.3407253,-49.9292351
831,13840,-22.372222,-46.9425
832,33080,-19.7702097,-43.8505291
833,32187,-19.9132749,-44.0840953
834,60713,-3.7304512,-38.5217989
835,76901,-10.8778148,-61.9277854
836,12212,-23.1860383,-45.8866816
837,77805,-7.193241,-48.2018597
838,46800,-12.2856669,-40.4958361
839,21512,-22.9110137,-43.2093727
840,39995,-15.7207751,-41.3442809
841,71520,-15.7934036,-47.8823172
842,99838,-27.763372949999997,-51.98900656382553
843,04057,-23.5506507,-46.6333824
844,77665,-9.837246,-48.7264346
845,36700,-21.5314282,-42.6403534
846,74665,-16.680882,-49.2532691
847,62210,-4.7504395,-40.8303611
848,31580,-19.9227318,-43.9450948
849,07786,-23.3561111,-46.8769444
850,15868,-21.1271157,-49.15965690882353
851,39295,-16.689174,-45.4139828
852,84145,-24.9513298,-50.1171293
853,83730,-25.678811,-49.535044
854,17067,-22.3218102,-49.0705863
855,33930,-19.7672898,-44.0875436
856,39900,-16.1740678,-40.6904907
857,67115,-1.374035,-48.4016623
858,63605,-5.800251,-39.417017
859,72830,-16.2535456,-47.9500276
860,08594,-23.4754492,-46.3514033
861,78810,-16.0517819,-54.8893514
862,60712,-3.7304512,-38.5217989
863,99660,-27.7167968,-52.6257885
864,97185,-29.6071165,-53.7557841
865,25010,-22.7896225,-43.309929
866,08573,-23.4754492,-46.3514033
867,89340,-26.3391899,-49.9071983
868,08161,-23.5506507,-46.6333824
869,70055,-15.7934036,-47.8823172
870,55675,-7.9403047,-35.6343745
871,87760,-23.1995071,-52.5000131
872,62260,-4.1418352,-40.5824356
873,81350,-25.4295963,-49.2712724
874,58326,-7.510234,-34.9154114
875,08686,-23.5427842,-46.3108391
876,95790,-29.556766,-51.5963047
877,65700,-4.2318132,-44.781167
878,09441,-23.7129388,-46.4150871
879,64022,-5.0896403,-42.809588
880,14065,-21.178333,-47.8066671
881,55360,-8.7728788,-36.6255835
882,47665,-13.4041311,-44.1902554
883,98985,-27.7354566,-54.9009622
884,64400,-6.2459374,-42.8476238
885,35975,-19.86607,-43.45631
886,13870,-21.9778137,-46.7881722
887,64045,-5.0896403,-42.809588
888,75383,-16.6549924,-49.4876203
889,24875,-22.7496231,-42.8557428
890,35966,-20.03257465,-43.51127779940764
891,41227,-12.9822499,-38.4812772
892,21625,-22.9110137,-43.2093727
893,17475,-22.4310459,-49.5219241
894,77558,-10.7091365,-48.9077446
895,38680,-15.917223,-46.106111
896,44350,-12.6038648,-39.0372154
897,74415,-16.680882,-49.2532691
898,19590,-22.3893943,-51.2888486
899,28924,-22.8804369,-42.0189227
900,21721,-22.9110137,-43.2093727
901,17900,-21.4835523,-51.5334408
902,05126,-23.5506507,-46.6333824
903,93025,-29.7544405,-51.1516497
904,75836,-17.5653879,-52.5536721
905,37655,-22.7071665,-46.23015850595238
906,87200,-23.662036,-52.6103989
907,11421,-23.9927768,-46.2558332
908,54315,-8.1752476,-34.9468716
909,78125,-15.645816,-56.132218
910,95925,-29.2419958,-52.3108869
911,24060,-22.8832371,-43.1154552
912,69911,-9.9765362,-67.8220778
913,57965,-8.944022,-35.5546827
914,58588,-7.6272915,-36.606013
915,11666,-23.62028,-45.41306
916,47630,-13.5442363,-43.5773151
917,76700,-14.7457049,-50.5713211
918,30550,-19.9227318,-43.9450948
919,61636,-3.7300563,-38.6593082
920,09656,-23.7080345,-46.5506747
921,06775,-23.6121912,-46.7790539
922,26317,-22.7156978,-43.555754
923,87470,-24.0031216,-53.148113
924,57340,-9.8944239,-36.6793255
925,62015,-3.6879135,-40.3456372
926,65632,-5.1023325,-42.8449518
927,38930,-19.9954552,-46.2210801
928,08565,-23.5249082,-46.3445663
929,86705,-23.4152862,-51.4293961
930,13468,-22.7392463,-47.3306032
931,78134,-15.645816,-56.132218
932,15075,-20.8125851,-49.3804212
933,40342,-12.9822499,-38.4812772
934,78885,-12.3802463,-54.9389793
935,65850,-6.3703992,-44.3621057
936,48500,-10.5060835,-39.0129875
937,69152,-2.6344567,-56.7319324
938,74680,-16.680882,-49.2532691
939,29017,-20.3200917,-40.3376682
940,58417,-7.2246743,-35.8771292
941,86077,-23.3112878,-51.1595023
942,38465,-18.4318188,-49.188313
943,70879,-15.7934036,-47.8823172
944,15802,-21.1331035,-48.9712817
945,93351,-29.6905705,-51.1429035
946,75250,-16.7013233,-49.0914921
947,74373,-16.680882,-49.2532691
948,90018,-30.0324999,-51.2303767
949,36070,-21.7609533,-43.3501129
950,47115,-15.9353738,-49.2643749
951,51200,-8.0584933,-34.8848193
952,18683,-22.6029897,-48.8031367
953,65490,-3.26441,-44.6179916
954,13312,-23.2638828,-47.298892
955,66670,-1.45056,-48.4682453
956,09331,-23.6669527,-46.4616922
957,70296,-15.7934036,-47.8823172
958,55865,-7.54122565,-35.449102477927944
959,45070,-14.8567487,-40.8414804
960,39113,-17.6476619,-43.403787949948516
961,13915,-22.70374,-46.985062
962,39814,-17.430699,-40.9991361
963,18133,-23.5304843,-47.1355473
964,20730,-22.9110137,-43.2093727
965,76255,-16.0059459,-51.3978781
966,39813,-17.1884104,-41.6976554
967,76190,-16.8102393,-49.9234165
968,25222,-22.7896225,-43.309929
969,74356,-16.680882,-49.2532691
970,35395,-20.4188918,-42.582889654170394
971,30760,-19.9227318,-43.9450948
972,47580,-11.5628341,-43.2768414
973,61930,-3.8779438,-38.6247697
974,55840,-7.906499999999999,-35.297023761564
975,12289,-23.099204,-45.707645
976,76305,-15.1481798,-49.577239
977,25870,-22.028685,-43.204655
978,28148,-21.9033686,-41.2856694
979,09993,-23.681347,-46.62052
980,79106,-20.4640173,-54.6162947
981,83590,-24.5661713,-49.4203013
982,83075,-25.533816,-49.2072163
983,60035,-3.7304512,-38.5217989
984,64838,-7.9646111,-43.2232032
985,88355,-27.0964628,-48.9136323
986,38120,-19.9194009,-48.3803414
987,64010,-5.0896403,-42.809588
988,87340,-24.3084433,-52.5298446
989,89440,-26.242006,-50.795687
990,91270,-30.0324999,-51.2303767
991,96640,-29.9820554,-52.3702447
992,84025,-25.0891685,-50.1601812
993,25045,-22.7896225,-43.309929
994,25730,-22.5075743,-43.1785356
995,57052,-9.6476843,-35.7339264
996,69065,-3.1316333,-59.9825041
997,31255,-19.9227318,-43.9450948
998,89214,-26.3044898,-48.8486726
999,59905,-6.1107477,-38.3050953
1000,64745,-8.237476,-41.686332
1001,18066,-23.5003451,-47.4582864
1002,74590,-16.680882,-49.2532691
1003,32667,-19.968056,-44.198333
1004,57307,-9.754866,-36.661471
1005,35305,-19.7900887,-42.140533
1006,19380,-21.8378246,-51.602158
1007,75536,-18.4135862,-49.2172596
1008,28644,-21.8254575,-42.548659
1009,13234,-23.207791,-46.788919
1010,39655,-17.0827986,-42.6952729
1011,17740,-21.728308,-50.7226134
1012,71928,-15.7934036,-47.8823172
1013,98803,-28.3000481,-54.2669971
1014,31260,-19.9227318,-43.9450948
1015,12086,-23.031448,-45.5612792
1016,15820,-21.0969623,-48.6652131
1017,57602,-9.4076249,-36.6323616
1018,18745,-23.6304001,-49.313234
1019,07942,-23.2817308,-46.7448996
1020,89834,-26.6941871,-52.3103928
1021,75044,-16.3332828,-48.9525756
1022,45452,-13.8102566,-39.624783
1023,35350,-20.102222,-42.451944
1024,76120,-16.6772599,-50.4641231
1025,26320,-22.7156978,-43.555754
1026,15460,-20.3413103,-49.1970982
1027,18061,-23.5003451,-47.4582864
1028,66635,-1.45056,-48.4682453
1029,86800,-23.5525327,-51.4610764
1030,75795,-17.6337896,-47.779291
1031,85630,-25.9435584,-53.1637539
1032,68915,0.8580838,-51.1814
1033,94416,-30.0819338,-51.0261927
1034,53160,-7.9986401,-34.8459552
1035,23972,-23.231172,-44.6330739
1036,29146,-20.263202,-40.416549
1037,19806,-22.6620892,-50.420623
1038,62764,-5.888418,-39.384758
1039,64067,-5.0896403,-42.809588
1040,89872,-26.7752383,-53.0525513
1041,59250,-6.0357055,-35.6923151
1042,97060,-29.6860512,-53.8069214
1043,30640,-19.9227318,-43.9450948
1044,76170,-16.4606451,-49.9572265
1045,38050,-19.750833,-47.936666
1046,36750,-21.3753167,-42.3175405
1047,61658,-3.7300563,-38.6593082
1048,11080,-23.960833,-46.333889
1049,85935,-24.4054826,-53.5120468
1050,40221,-12.9822499,-38.4812772
1051,13205,-23.1887668,-46.884506
1052,84660,-26.422982,-51.3146691
1053,14408,-20.5381768,-47.4009795
1054,15056,-20.8125851,-49.3804212
1055,16800,-21.1328313,-51.1029422
1056,21236,-22.9110137,-43.2093727
1057,36320,-21.0572943,-44.0788784
1058,18057,-23.5003451,-47.4582864
1059,16850,-21.1665477,-51.0410539
1060,44830,-11.7320314,-40.5561536
1061,58945,-7.0395225,-38.3432281
1062,61910,-3.8779438,-38.6247697
1063,88304,-26.9117879,-48.6669852
1064,48830,-10.7513728,-39.2075228
1065,23810,-22.8629597,-43.775322
1066,31570,-19.9227318,-43.9450948
1067,35494,-20.66,-44.332223
1068,82320,-25.4295963,-49.2712724
1069,36026,-21.7609533,-43.3501129
1070,41297,-12.9822499,-38.4812772
1071,79034,-20.4640173,-54.6162947
1072,74063,-16.680882,-49.2532691
1073,62300,-3.5667684,-41.091504
1074,68745,-1.2927031,-47.9223903
1075,83309,-25.4423273,-49.0604473
1076,98804,-28.3000481,-54.2669971
1077,24923,-22.9057478,-42.789831397132616
1078,58430,-7.2246743,-35.8771292
1079,88062,-27.5973002,-48.5496098
1080,27340,-22.5394843,-44.1735129
1081,18405,-23.9849105,-48.8803886
1082,26550,-22.783092,-43.4293599
1083,13233,-23.207791,-46.788919
1084,89196,-26.9841891,-50.0076205
1085,40350,-12.9822499,-38.4812772
1086,75555,-17.7353689,-49.8040525
1087,37501,-22.4238234,-45.4524156
1088,22241,-22.9110137,-43.2093727
1089,25041,-22.7896225,-43.309929
1090,59324,-6.3796347,-37.3495566
1091,14169,-21.1375782,-47.9913741
1092,75210,-17.3258189,-48.42603
1093,58704,-7.0258285,-37.2766817
1094,59143,-5.9153334,-35.2679913
1095,64807,-6.7726534,-43.0070616
1096,23855,-22.8629597,-43.775322
1097,89107,-26.7356218,-49.1770095
1098,39550,-15.8080842,-42.2270207
1099,26120,-22.7667284,-43.4033603
1100,28372,-21.2140806,-41.5891573
1101,51350,-8.0584933,-34.8848193
1102,65415,-4.1282283,-44.1360269
1103,25995,-22.4164578,-42.975194
1104,24732,-22.8219014,-43.0309252
1105,49250,-11.5250972,-37.5075262
1106,59255,-6.3124831,-35.4815907
1107,85869,-25.5401479,-54.5858139
1108,90200,-30.0324999,-51.2303767
1109,29615,-19.8989653,-41.0584617
1110,99870,-27.7736185,-51.5947672
1111,13026,-22.90556,-47.06083
1112,74835,-16.680882,-49.2532691
1113,28110,-21.8332491,-41.2674029
1114,78897,-12.5444887,-55.7233972
1115,43843,-13.4674894,-42.2370887
1116,14085,-21.178333,-47.8066671
1117,79530,-18.3264121,-53.7094463
1118,37588,-22.0993203,-46.1896557
1119,37074,-21.5565914,-45.4340674
1120,85040,-25.3950986,-51.4622016
1121,95055,-29.1684951,-51.1796197
1122,98802,-28.3000481,-54.2669971
1123,41300,-12.9822499,-38.4812772
1124,57530,-9.1173572,-37.6011704
1125,07715,-23.3644621,-46.7484765
1126,57055,-9.6476843,-35.7339264
1127,15855,-21.1955324,-49.178828040909096
1128,88357,-27.0964628,-48.9136323
1129,99440,-29.0899771,-53.2111244
1130,96859,-29.58635405,-52.34778874205436
1131,04159,-23.5506507,-46.6333824
1132,69057,-3.1316333,-59.9825041
1133,27979,-22.3712958,-41.7866922
1134,75910,-17.7921255,-50.9191219
1135,56420,-8.4268625,-38.716421367307696
1136,27532,-22.4683626,-44.4463494
1137,87103,-23.425269,-51.9382078
1138,72855,-16.2535456,-47.9500276
1139,70761,-15.7934036,-47.8823172
1140,65780,-5.3200262,-44.2440583
1141,18074,-23.5003451,-47.4582864
1142,09271,-23.6573395,-46.5322504
1143,08630,-23.5427842,-46.3108391
1144,75064,-16.3332828,-48.9525756
1145,95770,-29.4508908,-51.307713
1146,68503,-5.3462821,-49.1007401
1147,91560,-30.0324999,-51.2303767
1148,53425,-7.9340069,-34.868407
1149,60532,-3.7304512,-38.5217989
1150,55156,-8.3338293,-36.4176419
1151,59555,-5.6926846,-35.8207423
1152,36923,-20.4394,-42.1025
1153,11664,-23.62028,-45.41306
1154,51021,-8.0584933,-34.8848193
1155,95179,-29.22647,-51.3468188
1156,09682,-23.7080345,-46.5506747
1157,35260,-18.7612885,-41.3071204
1158,90002,-30.0324999,-51.2303767
1159,70645,-15.7934036,-47.8823172
1160,72910,-15.7392283,-48.2793357
1161,87115,-23.444117,-51.876016
1162,64795,-9.2804898,-43.3284924
1163,86035,-23.3112878,-51.1595023
1164,48870,-10.8258183,-39.4297655
1165,61642,-3.7300563,-38.6593082
1166,36272,-21.145833,-43.776389
1167,99290,-28.4762692,-51.8452978
1168,11370,-23.9603686,-46.3847024
1169,39664,-17.53244335,-42.77815846544037
1170,34011,-19.9854089,-43.8470691
1171,24436,-22.8219014,-43.0309252
1172,86850,-24.2545374,-51.2505025
1173,12321,-23.30528,-45.96583
1174,59820,-5.9373463,-37.9488019
1175,31720,-19.9227318,-43.9450948
1176,43805,-12.6693806,-38.5406462
1177,39750,-18.6656839,-43.0830439
1178,82950,-25.4295963,-49.2712724
1179,64753,-8.1460635,-40.7961387
1180,35694,-19.7087286,-44.5577812
1181,59880,-6.2754366,-37.7951805
1182,49085,-10.9162061,-37.0774655
1183,69932,-11.0010413,-68.7487894
1184,36908,-20.2574434,-42.0340769
1185,26574,-22.783092,-43.4293599
1186,32606,-19.968056,-44.198333
1187,24315,-22.8832371,-43.1154552
1188,59160,-5.9153334,-35.2679913
1189,28220,-21.7301917,-41.1841954
1190,33054,-19.7702097,-43.8505291
1191,27322,-22.5394843,-44.1735129
1192,77478,-12.5389465,-49.9285958
1193,39827,-17.8074949,-41.7892455
1194,93270,-29.8511627,-51.1778852
1195,55816,-7.8459151,-35.2538861
1196,54420,-8.1752476,-34.9468716
1197,45880,-15.4166631,-39.4930088
1198,60870,-3.7304512,-38.5217989
1199,25211,-22.7896225,-43.309929
1200,36870,-21.244722,-42.2375
1201,24815,-22.7496231,-42.8557428
1202,36532,-20.8857851,-42.886684060930925
1203,93290,-29.8511627,-51.1778852
1204,88905,-28.9348832,-49.4858389
1205,95990,-28.92825,-52.125816
1206,64573,-7.4628039,-41.1260827
1207,64220,-2.8818164,-41.6658458
1208,89118,-26.9307306,-48.9566824
1209,85275,-24.8909736,-52.4726747
1210,48904,-9.4336959,-40.5068201
1211,68470,-2.0040813,-49.8596065
1212,98290,-28.2058277,-53.4844696
1213,79333,-19.0016365,-57.6534316
1214,11263,-23.848568,-46.139586
1215,45037,-14.8567487,-40.8414804
1216,78680,-14.390339,-51.00015
1217,99255,-28.6501657,-52.0757639
1218,11065,-23.960833,-46.333889
1219,62955,-4.9751759,-38.6368754
1220,32017,-19.9132749,-44.0840953
1221,89843,-26.8817187,-52.8599756
1222,38182,-19.5928536,-46.940241
1223,89145,-26.962072,-49.6262509
1224,11086,-23.960833,-46.333889
1225,35621,-18.783611,-45.502222
1226,09121,-23.6573395,-46.5322504
1227,59074,-5.805398,-35.2080905
1228,70763,-15.7934036,-47.8823172
1229,45026,-14.8567487,-40.8414804
1230,25936,-22.6604221,-43.0426162
1231,53510,-7.900719,-34.898389
1232,38066,-19.750833,-47.936666
1233,76982,-12.7368536,-60.1465555
1234,39560,-16.1699073,-42.2910368
1235,55765,-7.822,-35.88307608695652
1236,45987,-17.5376644,-39.7458096
1237,87360,-24.1851885,-53.0250623
1238,29114,-20.3297037,-40.2920174
1239,70363,-15.7934036,-47.8823172
1240,50731,-8.0584933,-34.8848193
1241,12424,-22.9340165,-45.462938
1242,69037,-3.1316333,-59.9825041
1243,84050,-25.0891685,-50.1601812
1244,80250,-25.4295963,-49.2712724
1245,84262,-24.3282939,-50.6318021
1246,25720,-22.5075743,-43.1785356
1247,58800,-6.7662029,-38.2319607
1248,71990,-15.7934036,-47.8823172
1249,22440,-22.9110137,-43.2093727
1250,59613,-5.1904332,-37.3443872
1251,68184,-4.2625218,-55.9878139
1252,75903,-17.7921255,-50.9191219
1253,24851,-22.7496231,-42.8557428
1254,89610,-27.17361,-51.4903659
1255,64285,-4.9148779,-41.7304149
1256,21852,-22.9110137,-43.2093727
1257,63585,-6.4491566,-39.4481359
1258,76335,-15.4998907,-49.6870172
1259,12604,-22.7367652,-45.1070876
1260,75384,-16.6549924,-49.4876203
1261,88523,-27.8165664,-50.325883
1262,63610,-5.7450899,-39.6293519
1263,50711,-8.0584933,-34.8848193
1264,25610,-22.5075743,-43.1785356
1265,09170,-23.6573395,-46.5322504
1266,18682,-22.6029897,-48.8031367
1267,35794,-18.7571926,-44.4305993
1268,35114,-18.3563609,-41.5981451
1269,60120,-3.7304512,-38.5217989
1270,74170,-16.680882,-49.2532691
1271,99980,-28.3878667,-51.8472645
1272,36846,-20.93213345,-42.13210174138037
1273,74865,-16.680882,-49.2532691
1274,23903,-23.0063966,-44.316326
1275,12052,-23.031448,-45.5612792
1276,75075,-16.3332828,-48.9525756
1277,19210,-22.3038726,-51.5628675
1278,85155,-25.5725435,-51.0764637
1279,57310,-9.754866,-36.661471
1280,76888,-10.2603398,-63.2977025
1281,65235,-2.6999089,-44.8331254
1282,72450,-15.7934036,-47.8823172
1283,95750,-29.4395698,-51.5103295
1284,15062,-20.8125851,-49.3804212
1285,61760,-3.8889838,-38.4546585
1286,31545,-19.9227318,-43.9450948
1287,08515,-23.541056,-46.37097
1288,36834,-20.5232726,-41.9049984
1289,59611,-5.1904332,-37.3443872
1290,72333,-15.7934036,-47.8823172
1291,11626,-23.8027866,-45.4070527
1292,86708,-23.4152862,-51.4293961
1293,85990,-24.1670468,-54.097432
1294,52291,-8.0584933,-34.8848193
1295,39602,-17.1055,-42.087562500000004
1296,15090,-20.8125851,-49.3804212
1297,67100,-1.374035,-48.4016623
1298,80530,-25.4295963,-49.2712724
1299,65070,-2.5295265,-44.2963942
1300,24325,-22.8832371,-43.1154552
1301,64430,-5.923768,-42.7195114
1302,96822,-29.7141869,-52.4285914
1303,17053,-22.3218102,-49.0705863
1304,85915,-24.7222438,-53.7402476
1305,98323,-27.7729041,-53.2478857
1306,16660,-21.7379814,-49.3584449
1307,07743,-23.3644621,-46.7484765
1308,88162,-27.4961277,-48.6542432
1309,95074,-29.1684951,-51.1796197
1310,56480,-9.1051762,-38.1499125
1311,37022,-21.5565914,-45.4340674
1312,66613,-1.45056,-48.4682453
1313,45998,-7.0124164,-37.9452203
1314,98860,-28.5286033,-54.1475172
1315,79270,-22.0169949,-57.0298349
1316,83321,-25.4443488,-49.1900307
1317,35188,-19.6471951,-42.7513291
1318,68665,-1.9282256,-47.0513157
1319,26545,-22.8080114,-43.4138222
1320,63800,-5.1983553,-39.2955573
1321,68927,-0.0307068,-51.1789666
1322,74843,-16.680882,-49.2532691
1323,65370,-3.6124457,-45.3404235
1324,83600,-25.4597726,-49.5270851
1325,58745,-7.3871724,-37.5116814
1326,68533,-6.8064885,-50.4849667
